Latitude_Degrees,Longitude_Degrees,ClimSST,Temperature_Mean,Depth_m,Windspeed,SSTA,Distance_to_Plastic_km,Nearest_Plastic_Weight_kg,Is_Heavily_Polluted,Distance_to_Oil_Spill_km,Nearest_Oil_Spill_Gallons,Percent_Bleaching
18.2169,-78.2667,262.15,301.43,9,4,0.66,28.72123659,67.66,0,259.5930856,3450,6
7.0805,117.0134,303.21,302.08,10,3,-0.06,150.3959154,144.42,0,730.8080435,528000,6
7.0805,117.0134,303.21,302.08,10,3,-0.06,150.3959154,144.42,0,730.8080435,528000,6
25.1401,-80.2598,302.71,299.88,6,3,0.3,207.0347741,408.45,0,10.28049077,3450,6
25.1401,-80.2598,302.71,299.88,6,3,0.3,207.0347741,408.45,0,10.28049077,3450,6
-18.406,178.1088,262.15,299.86,11,5,0.39,107.5727158,478.49,0,1193.604603,3450,6
-18.406,178.1088,262.15,299.86,11,5,0.39,107.5727158,478.49,0,1193.604603,3450,6
6.5654,99.3472,302.99,302.86,5,3,-0.93,127.0692474,450.76,0,2039.388398,100000,6
6.5654,99.3472,302.99,302.86,5,3,-0.93,127.0692474,450.76,0,2039.388398,100000,6
7.0439,117.4652,302.98,301.99,5.7,2,0.62,144.1505227,364.3,0,692.3316991,528000,6
7.0439,117.4652,302.98,301.99,5.7,2,0.62,144.1505227,364.3,0,692.3316991,528000,6
24.525,-81.6308,299.81,299.79,4.8,4,3.94,194.9527123,275.27,0,6.11625619,3450,6.03
24.5453,-81.4079,299.83,299.82,5.5,5,-2.88,202.6937729,275.27,0,0.052437516,3450,6.03
24.523,-81.519,301.36,299.84,4.8,7,0.02,197.233652,275.27,0,5.57661723,5400000,6.06
24.6997,-80.8982,299.33,299.86,7.9,5,-0.29,238.6138129,275.27,0,15.46271323,8200,6.06
24.765,-80.7353,300.97,299.88,15.4,4,-1.12,253.0320262,275.27,0,9.458211872,3450,6.06
25.2912,-80.2126,300.23,299.69,10,4,0.72,200.7578074,408.45,0,1.272522347,5000,6.06
25.4552,-80.1319,300.31,299.8,5.2,4,0.28,192.5442557,408.45,0,3.903758496,3000,6.06
25.5405,-80.1052,302.37,299.84,4.6,3,0.22,190.5001223,408.45,0,6.636625781,3450,6.06
25.59,-80.0966,299.04,299.82,2.4,5,0.21,190.2269499,408.45,0,1.163050861,3450,6.06
25.7048,-80.0979,300.52,299.83,7.9,4,0.39,192.3146068,408.45,0,4.940977456,300,6.06
25.7777,-80.0864,301.13,299.78,23.9,3,1.21,192.8627598,408.45,0,1.761531508,3450,6.06
25.7834,-80.0962,301.13,299.78,10.7,3,1.21,193.962805,408.45,0,1.329167582,3450,6.06
25.8716,-80.0993,300.12,299.7,13.8,4,0.46,189.0756489,359.44,0,1.974426806,3450,6.06
25.9022,-80.088,301.92,299.7,19.8,3,0.63,186.0399189,359.44,0,4.173436055,3450,6.06
25.9518,-80.0996,300.18,299.74,12.4,1,0.29,183.5229112,359.44,0,2.058958674,4000,6.06
26.0321,-80.0874,298.55,299.71,14.2,4,0.94,177.2197192,359.44,0,3.318815413,2075,6.06
26.0686,-80.1041,300.9,299.73,6.4,4,0.98,176.2672628,359.44,0,2.314238441,80000,6.06
26.1599,-80.0825,262.15,299.79,13.9,5,0.45,168.931983,359.44,0,4.511433704,3450,6.06
27.1119,-80.1256,262.15,299.02,3.8,6,-1.28,148.4752623,46.71,0,14.29114902,5500,6.06
27.1317,-80.134,296.09,298.86,3,6,-1.16,147.3951788,46.71,0,12.08057506,5500,6.06
25.4727,-80.1572,300.31,299.8,4.6,4,0.28,195.1707552,408.45,0,3.787684412,55,6.09
26.1364,-80.093,262.15,299.79,4.2,3,-1.62,171.20625,359.44,0,2.079440989,3450,6.1
26.5947,-78.3833,262.15,299.73,9.4,6,-0.07,46.82597924,359.44,0,50.54716642,3450,6.11
24.5978,-82.8697,300.26,299.38,10.9,4,-0.33,98.91002206,237.81,0,3.039669545,1400,6.13
24.6001,-82.9724,300.29,299.43,13.7,4,0.76,88.53464329,237.81,0,9.010790029,8520,6.14
26.0576,-80.0946,300.9,299.73,10.7,4,0.98,176.1763716,359.44,0,2.312012665,2075,6.14
24.4668,-81.7292,298.54,299.8,16.5,4,0.7,186.8810164,275.27,0,2.553563793,3450,6.15
25.017,-80.4262,299.72,299.78,3.7,4,0.2,225.7430693,408.45,0,5.573756802,800,6.15
24.5407,-81.6452,300.31,299.7,6.2,5,0.28,196.3930146,275.27,0,4.632458709,3450,6.16
25.7159,-80.0998,302.07,299.83,6.1,3,1.12,192.7345621,408.45,0,4.643210075,3450,6.17
25.889,-80.095,301.68,299.7,17.1,3,-0.72,187.5112847,359.44,0,2.719614351,3450,6.17
17.1876,-87.5895,301.61,301.01,7.8,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
17.1876,-87.5895,301.61,301.01,8.1,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
17.1876,-87.5895,301.61,301.01,8.5,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
17.1876,-87.5895,301.61,301.01,8.8,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
17.1876,-87.5895,301.61,301.01,8.9,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
17.1876,-87.5895,301.61,301.01,9,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
17.1876,-87.5895,301.61,301.01,9.5,4,1.37,110.5412631,465.85,0,148.0049866,3450,6.19
25.0714,-80.3866,300.46,299.78,2.7,5,0.96,220.7786065,408.45,0,2.060547068,800,6.19
25.4989,-80.1015,301.92,299.94,13.1,3,1.05,189.761497,408.45,0,7.685112181,1900,6.19
25.3606,-80.1626,300.33,299.73,7.7,4,0.71,195.4822264,408.45,0,7.691219763,3000,6.2
25.2372,-80.2104,300.92,299.84,6.8,3,-1.66,200.9380188,408.45,0,4.759312855,5000,6.21
25.3685,-80.1759,299.18,299.73,3.6,3,0.81,196.8086449,408.45,0,7.755130404,3000,6.22
25.4909,-80.1472,299.93,299.8,3.3,4,-0.26,194.281472,408.45,0,4.131177718,1900,6.22
24.7188,-80.9301,299.5,299.79,7.2,7,-0.09,238.9955225,275.27,0,15.74794638,200,6.23
9.5646,-78.8408,301.45,301.01,4.5,4,-0.26,90.18529969,346.6,0,28.90720075,5880000,6.23
9.5646,-78.8408,301.45,301.01,5.4,4,-0.26,90.18529969,346.6,0,28.90720075,5880000,6.23
9.5646,-78.8408,301.45,301.01,5.5,4,-0.26,90.18529969,346.6,0,28.90720075,5880000,6.23
9.5646,-78.8408,301.45,301.01,7.3,4,-0.26,90.18529969,346.6,0,28.90720075,5880000,6.23
9.5646,-78.8408,301.45,301.01,7.9,4,-0.26,90.18529969,346.6,0,28.90720075,5880000,6.23
9.5646,-78.8408,301.45,301.01,9,4,-0.26,90.18529969,346.6,0,28.90720075,5880000,6.23
-19.1227,146.8814,298.66,299.07,3,3,2.78,186.0052199,116.09,0,2931.290996,147000,6.25
-19.1227,146.8814,298.66,299.07,3,3,2.78,186.0052199,116.09,0,2931.290996,147000,6.25
-18.7949,147.5212,298.53,299.19,9,4,0.37,165.8646772,344.87,0,3006.344999,147000,6.25
-18.7949,147.5212,298.53,299.19,9,4,0.37,165.8646772,344.87,0,3006.344999,147000,6.25
-20.8998,149.4077,297.78,298.17,4,5,1.32,159.2019168,344.87,0,3021.557881,147000,6.25
-20.8998,149.4077,297.78,298.17,4,5,1.32,159.2019168,344.87,0,3021.557881,147000,6.25
-15.983,145.8224,300.68,299.65,5,7,-0.06,79.82394964,341.97,0,2937.861843,4500,6.25
-15.983,145.8224,300.68,299.65,5,7,-0.06,79.82394964,341.97,0,2937.861843,4500,6.25
-27.5177,153.3846,299.42,296.1,1,6,-0.85,14.14802878,171.29,0,2419.245267,3450,6.25
-27.5177,153.3846,299.42,296.1,1,6,-0.85,14.14802878,171.29,0,2419.245267,3450,6.25
-27.472,153.4099,262.15,296,2,5,0.38,8.727135553,171.29,0,2419.955055,3450,6.25
-27.472,153.4099,262.15,296,2,5,0.38,8.727135553,171.29,0,2419.955055,3450,6.25
-27.472,153.4099,262.15,296,2,7,1.02,8.727135553,171.29,0,2419.955055,3450,6.25
-27.472,153.4099,262.15,296,2,7,1.02,8.727135553,171.29,0,2419.955055,3450,6.25
-26.645,153.1608,298.87,296.45,10,7,0.85,91.53483933,171.29,0,2492.008276,3450,6.25
-26.645,153.1608,298.87,296.45,10,7,0.85,91.53483933,171.29,0,2492.008276,3450,6.25
-26.645,153.1608,299.08,296.45,10,7,0.85,91.53483933,171.29,0,2492.008276,3450,6.25
-26.645,153.1608,299.08,296.45,10,7,0.85,91.53483933,171.29,0,2492.008276,3450,6.25
-26.615,153.1129,296.74,296.41,10,6,0.69,96.34499452,171.29,0,2497.821801,3450,6.25
-26.615,153.1129,296.74,296.41,10,6,0.69,96.34499452,171.29,0,2497.821801,3450,6.25
-26.7514,153.1578,299.56,296.33,9,5,0.24,80.61977743,171.29,0,2485.500762,3450,6.25
-26.7514,153.1578,299.56,296.33,9,5,0.24,80.61977743,171.29,0,2485.500762,3450,6.25
-19.1886,146.835,301.35,299.09,2,5,0.67,177.2304868,116.09,0,2922.861019,147000,6.25
-19.1886,146.835,301.35,299.09,2,5,0.67,177.2304868,116.09,0,2922.861019,147000,6.25
20.6223,92.3128,298.97,300.7,3,5,-1.25,142.4140112,466.04,0,334.2911664,100000,6.25
20.6223,92.3128,298.97,300.7,3,5,-1.25,142.4140112,466.04,0,334.2911664,100000,6.25
20.6294,92.3292,297,300.66,3.5,5,0.3,144.2874655,466.04,0,335.2218944,100000,6.25
20.6294,92.3292,297,300.66,3.5,5,0.3,144.2874655,466.04,0,335.2218944,100000,6.25
13.055,-59.5411,299.34,300.42,12.9,7,0.99,143.5296293,376.86,0,320.1892099,3450,6.25
13.055,-59.5411,299.34,300.42,12.9,7,0.99,143.5296293,376.86,0,320.1892099,3450,6.25
16.0944,-88.2922,302.21,301.54,10,8,0.04,55.39349848,465.85,0,56.40446049,3450,6.25
16.0944,-88.2922,302.21,301.54,10,8,0.04,55.39349848,465.85,0,56.40446049,3450,6.25
17.2478,-88.0557,301.62,301.08,2.5,4,0.06,83.40230563,465.85,0,154.8139214,3450,6.25
17.2478,-88.0557,301.62,301.08,2.5,4,0.06,83.40230563,465.85,0,154.8139214,3450,6.25
-5.3897,-35.255,300.42,300.62,2,6,1.83,199.3360804,25.33,0,802.0464255,3450,6.25
-5.3897,-35.255,300.42,300.62,2,6,1.83,199.3360804,25.33,0,802.0464255,3450,6.25
22.4634,114.3308,297.07,296.92,2.5,7,0.84,30.67731561,39.2,0,811.8904632,8970000,6.25
22.4634,114.3308,297.07,296.92,2.5,7,0.84,30.67731561,39.2,0,811.8904632,8970000,6.25
11.3124,-74.1951,299.82,299.83,7,4,0.18,104.0324356,310.64,0,552.128807,544500,6.25
11.3124,-74.1951,299.82,299.83,7,4,0.18,104.0324356,310.64,0,552.128807,544500,6.25
8.7159,-83.8695,302.83,301.58,7,10,-1.32,217.625793,328.89,0,364.5891174,588000,6.25
8.7159,-83.8695,302.83,301.58,7,10,-1.32,217.625793,328.89,0,364.5891174,588000,6.25
8.7171,-83.8739,301.96,301.58,10,4,0.87,217.4265067,328.89,0,365.0191567,588000,6.25
8.7171,-83.8739,301.96,301.58,10,4,0.87,217.4265067,328.89,0,365.0191567,588000,6.25
18.4389,-69.6869,262.15,300.63,13,4,0.23,145.1434866,497.53,0,45.90766215,3450,6.25
18.4389,-69.6869,262.15,300.63,13,4,0.23,145.1434866,497.53,0,45.90766215,3450,6.25
19.0188,-68.8981,299.06,300.27,9.7,9,0.06,124.7807893,497.53,0,49.408844,3450,6.25
19.0188,-68.8981,299.06,300.27,9.7,9,0.06,124.7807893,497.53,0,49.408844,3450,6.25
19.0242,-68.8889,299.06,300.27,9.7,9,0.06,124.9122887,497.53,0,49.15970778,3450,6.25
19.0242,-68.8889,299.06,300.27,9.7,9,0.06,124.9122887,497.53,0,49.15970778,3450,6.25
-8.1863,125.6381,302.75,301.74,7.1,2,0.11,43.58484042,345.5,0,1243.112798,3450,6.25
-8.1863,125.6381,302.75,301.74,7.1,2,0.11,43.58484042,345.5,0,1243.112798,3450,6.25
28.5529,34.5193,262.15,296.98,10,6,-0.02,96.37774797,139.11,0,388.9283276,3450,6.25
28.5529,34.5193,262.15,296.98,10,6,-0.02,96.37774797,139.11,0,388.9283276,3450,6.25
5.332,163.0389,302.5,301.96,10,4,0.62,31.11546935,411.43,1,10.89454813,3450,6.25
5.332,163.0389,302.5,301.96,10,4,0.62,31.11546935,411.43,1,10.89454813,3450,6.25
-16.8152,179.2418,300.19,300.23,20,5,1.4,112.7086047,368.11,0,1019.516539,3450,6.25
-16.8152,179.2418,300.19,300.23,20,5,1.4,112.7086047,368.11,0,1019.516539,3450,6.25
-16.8152,179.2418,300.19,300.23,6.7,5,1.4,112.7086047,368.11,0,1019.516539,3450,6.25
-16.8152,179.2418,300.19,300.23,6.7,5,1.4,112.7086047,368.11,0,1019.516539,3450,6.25
-17.5632,177.3084,302.38,301,10,4,0.06,232.8234347,478.49,0,1240.366486,3450,6.25
-17.5632,177.3084,302.38,301,10,4,0.06,232.8234347,478.49,0,1240.366486,3450,6.25
-16.8149,179.242,299.01,300.23,16.7,4,0.37,112.683095,368.11,0,1019.48634,3450,6.25
-16.8149,179.242,299.01,300.23,16.7,4,0.37,112.683095,368.11,0,1019.48634,3450,6.25
15.8726,-61.31,262.15,300.4,9,11,0.09,60.3583513,130.93,0,143.3176434,3450,6.25
15.8726,-61.31,262.15,300.4,9,11,0.09,60.3583513,130.93,0,143.3176434,3450,6.25
16.2399,-61.2852,299.13,300.34,9,6,0.53,85.80888828,130.93,0,128.6616943,3450,6.25
16.2399,-61.2852,299.13,300.34,9,6,0.53,85.80888828,130.93,0,128.6616943,3450,6.25
18.0909,-63.0106,298.82,300.17,2,8,1.08,82.06211662,331.22,0,8.863508963,100,6.25
18.0909,-63.0106,298.82,300.17,2,8,1.08,82.06211662,331.22,0,8.863508963,100,6.25
-16.5424,-151.727,301.01,300.89,1.7,4,1.31,339.830679,455,0,1773.063644,41,6.25
-16.5424,-151.727,301.01,300.89,1.7,4,1.31,339.830679,455,0,1773.063644,41,6.25
-16.5424,-151.727,301.78,300.89,1.7,4,-0.74,339.830679,455,0,1773.063644,41,6.25
-16.5424,-151.727,301.78,300.89,1.7,4,-0.74,339.830679,455,0,1773.063644,41,6.25
-16.5336,-151.7343,299.98,300.85,1.8,5,0.69,338.8781827,455,0,1772.203958,41,6.25
-16.5336,-151.7343,299.98,300.85,1.8,5,0.69,338.8781827,455,0,1772.203958,41,6.25
-16.4481,-151.7659,301.52,300.84,1.3,5,-0.01,329.5119084,455,0,1768.051464,41,6.25
-16.4481,-151.7659,301.52,300.84,1.3,5,-0.01,329.5119084,455,0,1768.051464,41,6.25
15.9379,-86.5231,301.34,301.21,12,6,0.32,188.1700429,427.61,0,138.5135832,3450,6.25
15.9379,-86.5231,301.34,301.21,12,6,0.32,188.1700429,427.61,0,138.5135832,3450,6.25
15.9766,-86.4874,302.59,301.17,6,5,0.08,185.7294806,427.61,0,142.5906884,3450,6.25
15.9766,-86.4874,302.59,301.17,6,5,0.08,185.7294806,427.61,0,142.5906884,3450,6.25
16.079,-86.9194,302.49,301.2,5,7,-0.67,168.6298727,465.85,0,98.57959205,3450,6.25
16.079,-86.9194,302.49,301.2,5,7,-0.67,168.6298727,465.85,0,98.57959205,3450,6.25
16.0796,-86.9185,262.15,301.19,5,7,-0.8,168.6983213,465.85,0,98.68846549,3450,6.25
16.0796,-86.9185,262.15,301.19,5,7,-0.8,168.6983213,465.85,0,98.68846549,3450,6.25
2.614,95.8738,302.91,302.74,6.5,2,0.69,67.39444086,415.29,0,1878.875881,3450,6.25
2.614,95.8738,302.91,302.74,6.5,2,0.69,67.39444086,415.29,0,1878.875881,3450,6.25
18.1753,-76.3914,301.02,301.04,4,6,0.82,158.1987298,322.61,0,210.4713023,3450,6.25
18.1753,-76.3914,301.02,301.04,4,6,0.82,158.1987298,322.61,0,210.4713023,3450,6.25
18.349,-78.3496,302.12,301.37,6,7,0.14,14.01494356,67.66,0,273.291377,3450,6.25
18.349,-78.3496,302.12,301.37,6,7,0.14,14.01494356,67.66,0,273.291377,3450,6.25
2.231,104.0522,301.83,301.83,6.6,2,0.29,158.133025,83.37,0,1471.277182,3450,6.25
2.231,104.0522,301.83,301.83,6.6,2,0.29,158.133025,83.37,0,1471.277182,3450,6.25
4.2764,113.8167,303.18,302.57,11,2,1.15,99.38168464,162.05,0,701.6799995,3450,6.25
4.2764,113.8167,303.18,302.57,11,2,1.15,99.38168464,162.05,0,701.6799995,3450,6.25
5.2088,103.2695,302.29,302.11,8.9,1,-1.02,86.53606256,439.74,0,1668.219346,3450,6.25
5.2088,103.2695,302.29,302.11,8.9,1,-1.02,86.53606256,439.74,0,1668.219346,3450,6.25
5.2358,103.263,302.29,302.11,9.7,1,-1.02,87.68166711,439.74,0,1670.153139,3450,6.25
5.2358,103.263,302.29,302.11,9.7,1,-1.02,87.68166711,439.74,0,1670.153139,3450,6.25
6.5006,117.9203,302.1,302.22,4.5,5,0.67,145.8289454,364.3,0,692.0361464,528000,6.25
6.5006,117.9203,302.1,302.22,4.5,5,0.67,145.8289454,364.3,0,692.0361464,528000,6.25
6.521,117.9157,302.79,302.22,4,2,-0.88,144.2239753,364.3,0,690.8723296,528000,6.25
6.521,117.9157,302.79,302.22,4,2,-0.88,144.2239753,364.3,0,690.8723296,528000,6.25
4.2341,118.6376,302.45,301.83,8,3,0.65,41.67557989,116.01,0,645.7022061,3450,6.25
4.2341,118.6376,302.45,301.83,8,3,0.65,41.67557989,116.01,0,645.7022061,3450,6.25
7.0946,117.0234,303.23,302.07,5,3,0.45,152.1300983,144.42,0,729.019042,528000,6.25
7.0946,117.0234,303.23,302.07,5,3,0.45,152.1300983,144.42,0,729.019042,528000,6.25
3.4946,72.8233,301.84,301.9,6,5,0.66,25.50851257,361.57,0,871.2978203,3450,6.25
3.4946,72.8233,301.84,301.9,6,5,0.66,25.50851257,361.57,0,871.2978203,3450,6.25
3.4946,72.8233,301.84,301.9,12,5,0.66,25.50851257,361.57,0,871.2978203,3450,6.25
3.4946,72.8233,301.84,301.9,12,5,0.66,25.50851257,361.57,0,871.2978203,3450,6.25
20.3368,-87.0307,262.15,300.92,10,7,0.27,26.75690886,283.94,0,431.2220289,1000,6.25
20.3368,-87.0307,262.15,300.92,10,7,0.27,26.75690886,283.94,0,431.2220289,1000,6.25
26.2337,56.4592,299.89,300.36,4,4,-0.45,121.3592768,457.27,0,44.05831105,25000,6.25
26.2337,56.4592,299.89,300.36,4,4,-0.45,121.3592768,457.27,0,44.05831105,25000,6.25
9.9339,123.3879,262.15,301.51,3,7,0.38,140.8996222,100.94,0,123.7795225,528000,6.25
9.9339,123.3879,262.15,301.51,3,7,0.38,140.8996222,100.94,0,123.7795225,528000,6.25
9.9342,123.3869,262.15,301.51,8.6,5,-0.25,140.8250956,100.94,0,123.6771767,528000,6.25
9.9342,123.3869,262.15,301.51,8.6,5,-0.25,140.8250956,100.94,0,123.6771767,528000,6.25
10.2519,124.0174,300.21,301.56,3.4,7,0.08,156.5502082,100.94,0,166.2314966,528000,6.25
10.2519,124.0174,300.21,301.56,3.4,7,0.08,156.5502082,100.94,0,166.2314966,528000,6.25
13.5097,120.9567,301.74,300.96,5.8,7,0.49,84.33130723,200.77,0,65.63926122,210000,6.25
13.5097,120.9567,301.74,300.96,5.8,7,0.49,84.33130723,200.77,0,65.63926122,210000,6.25
21.8134,-72.1874,301.74,299.83,10.8,6,-0.34,208.4900002,76.21,0,184.2388815,273000,6.25
21.8134,-72.1874,301.74,299.83,10.8,6,-0.34,208.4900002,76.21,0,184.2388815,273000,6.25
25.4917,56.3639,262.15,300.9,5,4,-0.76,144.5062983,457.27,0,57.78678748,32000000,6.25
25.4917,56.3639,262.15,300.9,5,4,-0.76,144.5062983,457.27,0,57.78678748,32000000,6.25
20.615,-156.4334,299.74,298.45,6,4,-0.31,150.2091866,6.09,0,18.67062813,3450,6.25
20.615,-156.4334,299.74,298.45,6,4,-0.31,150.2091866,6.09,0,18.67062813,3450,6.25
25.1366,-80.2889,297.13,299.79,5,7,0.48,209.9898092,408.45,0,13.14875652,3450,6.25
25.1366,-80.2889,297.13,299.79,5,7,0.48,209.9898092,408.45,0,13.14875652,3450,6.25
25.1366,-80.2889,298.67,299.79,4,4,0.43,209.9898092,408.45,0,13.14875652,3450,6.25
25.1366,-80.2889,298.67,299.79,4,4,0.43,209.9898092,408.45,0,13.14875652,3450,6.25
26.328,-80.0656,301.69,299.71,12.8,6,0.77,158.3783494,359.44,0,1.561150709,3450,6.25
26.328,-80.0656,301.69,299.71,12.8,6,0.77,158.3783494,359.44,0,1.561150709,3450,6.25
24.5662,-81.469,302.33,299.8,5.2,2,1.22,203.1782181,275.27,0,6.57613007,3450,6.25
25.277,-80.2266,300.4,299.75,2.1,4,0.82,202.2510596,408.45,0,1.702092701,5000,6.25
25.3711,-80.1661,302.13,299.74,9.9,2,-1.34,195.8216841,408.45,0,6.907408217,3000,6.25
25.5864,-80.0918,302.35,299.82,12.1,3,0.37,189.7010399,408.45,0,1.721377333,3450,6.25
25.7003,-80.0969,300.42,299.77,9.1,4,-0.08,192.1237677,408.45,0,4.794013926,300,6.25
26.1868,-80.0843,262.15,299.78,11,3,-1.06,167.531828,359.44,0,6.1700515,200,6.25
14.0049,120.6161,262.15,301.33,5,7,0.62,140.9969688,278.7,0,66.45298739,396000,6.25
14.0049,120.6161,262.15,301.33,5,7,0.62,140.9969688,278.7,0,66.45298739,396000,6.25
24.3445,-77.6754,302.42,299.71,1.3,4,-0.2,46.45070531,426.69,1,174.4394539,1550000,6.25
24.3445,-77.6754,302.42,299.71,1.4,4,-0.2,46.45070531,426.69,1,174.4394539,1550000,6.25
24.3445,-77.6754,302.42,299.71,1.5,4,-0.2,46.45070531,426.69,1,174.4394539,1550000,6.25
24.3445,-77.6754,302.42,299.71,1.6,4,-0.2,46.45070531,426.69,1,174.4394539,1550000,6.25
24.3445,-77.6754,302.42,299.71,2,4,-0.2,46.45070531,426.69,1,174.4394539,1550000,6.25
24.7186,-77.7605,300.2,299.61,6,2,-0.93,31.60878024,426.69,1,159.2148284,1550000,6.25
24.5189,-81.576,302.3,299.81,6.6,2,2.48,195.4361416,275.27,0,1.25638927,5400000,6.26
24.4846,-77.6969,300.42,299.74,10,2,0.18,37.05277451,426.69,1,166.7848671,1550000,6.28
24.4846,-77.6969,300.42,299.74,11,2,0.18,37.05277451,426.69,1,166.7848671,1550000,6.28
24.4846,-77.6969,300.42,299.74,13.1,2,0.18,37.05277451,426.69,1,166.7848671,1550000,6.28
24.4846,-77.6969,300.42,299.74,15,2,0.18,37.05277451,426.69,1,166.7848671,1550000,6.28
25.0756,-77.1845,302.08,299.51,4.3,7,1.46,30.18437136,432.84,1,90.30459311,1550000,6.28
25.0756,-77.1845,302.08,299.51,4.6,7,1.46,30.18437136,432.84,1,90.30459311,1550000,6.28
24.7249,-82.8103,300.67,299.27,15.8,5,0.06,106.1029646,237.81,0,0.75847537,1000,6.29
24.4812,-81.7095,298.91,299.8,3.8,6,0.7,188.7661559,275.27,0,0.075175373,3450,6.31
27.1084,-80.123,262.15,299.02,3.9,3,0.92,148.5942198,359.44,0,14.75557447,5500,6.31
24.7071,-82.7883,300.67,299.27,9.1,5,0.06,108.0271111,237.81,0,2.334443043,1000,6.32
25.0082,-77.554,302.38,299.72,9.5,3,0.35,13.14012604,432.84,1,128.0544547,1550000,6.35
25.0082,-77.554,302.38,299.72,10.9,3,0.35,13.14012604,432.84,1,128.0544547,1550000,6.35
24.6551,-81.0155,299.8,299.85,5.9,7,0.07,228.7925471,275.27,0,5.477874801,200,6.35
24.6585,-82.7817,300.69,299.32,12.5,5,0,108.1282614,237.81,0,7.519905405,1000,6.35
25.8704,-80.1131,301.1,299.7,5.2,3,1.07,190.2238321,359.44,0,0.846037347,3450,6.35
26.2048,-80.0729,301.23,299.74,18.9,3,1.29,165.5330858,359.44,0,4.167617176,200,6.35
26.7232,-80.0181,300.84,299.7,18,3,0.69,139.7497717,359.44,0,1.679935413,75,6.35
26.9474,-80.0319,301.71,299.55,19.5,6,1.3,138.6488573,359.44,0,3.910287205,3450,6.35
24.7021,-77.74,300.3,299.68,15,2,0.06,32.7817841,426.69,1,158.1659926,1550000,6.35
26.6795,-80.0175,299.56,299.71,19,4,0.36,140.6828714,359.44,0,2.280366719,3450,6.37
25.3673,-80.1402,299.82,299.84,5.8,4,-0.1,193.223147,408.45,0,6.13855114,3000,6.41
18.3737,-64.9895,300.4,300.35,7.8,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,8.1,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,8.5,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,8.6,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,9,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,9.1,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,9.2,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,9.3,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,9.5,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,10,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,10.1,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
18.3737,-64.9895,300.4,300.35,10.9,8,-1.03,179.5456527,366.17,0,4.114883301,50400,6.43
25.6959,-80.0974,297.56,299.77,8.5,2,-0.47,192.0839174,408.45,0,4.84611517,6500,6.45
26.6508,-80.0206,300.23,299.68,14.6,3,0.36,141.7201326,359.44,0,5.188603228,3450,6.45
-19.1981,146.815,296.78,299.21,3,5,1.64,175.1054889,116.09,0,2920.569901,147000,6.5
-19.1981,146.815,296.78,299.21,3,5,1.64,175.1054889,116.09,0,2920.569901,147000,6.5
-16.2417,145.864,299.37,299.6,8,5,0.66,94.65313215,341.97,0,2965.760352,4500,6.5
-16.2417,145.864,299.37,299.6,8,5,0.66,94.65313215,341.97,0,2965.760352,4500,6.5
-26.8033,153.1456,298.84,296.27,8,6,0,75.84727868,171.29,0,2483.217197,3450,6.5
-26.8033,153.1456,298.84,296.27,8,6,0,75.84727868,171.29,0,2483.217197,3450,6.5
-23.4604,151.9292,297.07,297.33,7,4,0.53,88.12614478,230.48,0,2805.433219,3450,6.5
-23.4604,151.9292,297.07,297.33,7,4,0.53,88.12614478,230.48,0,2805.433219,3450,6.5
-23.4438,151.9133,299.08,297.35,2,5,0.82,87.32204048,230.48,0,2807.859853,3450,6.5
-23.4438,151.9133,299.08,297.35,2,5,0.82,87.32204048,230.48,0,2807.859853,3450,6.5
18.3435,-68.8467,300.96,300.63,17,6,0.41,61.12842514,497.53,0,44.06024692,3450,6.5
18.3435,-68.8467,300.96,300.63,17,6,0.41,61.12842514,497.53,0,44.06024692,3450,6.5
12.4878,-61.4906,300.38,300.41,4,8,0.58,42.79639902,384.09,1,201.829853,3450,6.5
12.4878,-61.4906,300.38,300.41,4,8,0.58,42.79639902,384.09,1,201.829853,3450,6.5
17.9319,-76.8357,300.61,301.09,4,5,-0.31,144.1851388,322.61,0,264.6394938,3450,6.5
