Latitude_Degrees,Longitude_Degrees,ClimSST,Temperature_Mean,Depth_m,Windspeed,SSTA,Distance_to_Plastic_km,Nearest_Plastic_Weight_kg,Percent_Bleaching
-18.6573,146.5429,299.23,299.26,9.0,5.0,-1.97,150.89576700183505,343.7,0.0
-18.6573,146.5429,299.23,299.26,9.0,5.0,-1.97,150.89576700183505,343.7,0.0
-18.6573,146.5429,299.27,299.26,4.5,8.0,1.39,150.89576700183505,343.7,0.0
-18.6573,146.5429,299.27,299.26,4.5,8.0,1.39,150.89576700183505,343.7,0.0
-18.5784,146.4824,299.7,299.26,3.0,5.0,0.54,140.08219421151148,343.7,0.0
-18.5784,146.4824,299.7,299.26,3.0,5.0,0.54,140.08219421151148,343.7,0.0
-18.5612,146.4882,298.11,299.25,3.8,8.0,0.51,139.03614814098566,343.7,0.0
-18.5612,146.4882,298.11,299.25,3.8,8.0,0.51,139.03614814098566,343.7,0.0
-18.5524,146.4883,298.11,299.25,5.0,8.0,0.51,138.30871851160063,343.7,0.0
-18.5524,146.4883,298.11,299.25,5.0,8.0,0.51,138.30871851160063,343.7,0.0
-18.5492,146.4879,298.11,299.25,5.0,8.0,0.51,138.01443205364504,343.7,0.0
-18.5492,146.4879,298.11,299.25,5.0,8.0,0.51,138.01443205364504,343.7,0.0
-18.4317,146.9867,297.92,299.29,5.0,4.0,-0.49,170.1257886431227,343.7,0.0
-18.4317,146.9867,297.92,299.29,5.0,4.0,-0.49,170.1257886431227,343.7,0.0
-16.9381,146.1995,300.34,299.59,6.0,6.0,-0.24,97.3110429789352,343.7,0.0
-16.9381,146.1995,300.34,299.59,6.0,6.0,-0.24,97.3110429789352,343.7,0.0
-16.9351,146.2032,299.34,299.59,7.5,7.0,-0.61,97.8177615278213,343.7,0.0
-16.9351,146.2032,299.34,299.59,7.5,7.0,-0.61,97.8177615278213,343.7,0.0
-16.5294,145.9903,299.66,299.57,5.0,7.0,1.07,113.54156645117115,341.97,0.0
-16.5294,145.9903,299.66,299.57,5.0,7.0,1.07,113.54156645117115,341.97,0.0
-16.5294,146.0153,297.32,299.57,5.0,5.0,0.47,112.37915597611347,341.97,0.0
-16.5294,146.0153,297.32,299.57,5.0,5.0,0.47,112.37915597611347,341.97,0.0
-16.4211,145.995,299.19,299.63,5.0,7.0,0.42,102.65609067636564,341.97,0.0
-16.4211,145.995,299.19,299.63,5.0,7.0,0.42,102.65609067636564,341.97,0.0
-16.4211,145.995,299.19,299.63,5.0,7.0,0.42,102.65609067636564,341.97,0.0
-16.4211,145.995,299.19,299.63,5.0,7.0,0.42,102.65609067636564,341.97,0.0
-16.25,145.8331,301.45,299.58,7.0,3.0,0.35,97.58376668311851,341.97,0.0
-16.25,145.8331,301.45,299.58,7.0,3.0,0.35,97.58376668311851,341.97,0.0
-16.25,145.8331,299.32,299.58,6.0,5.0,0.33,97.58376668311851,341.97,0.0
-16.25,145.8331,299.32,299.58,6.0,5.0,0.33,97.58376668311851,341.97,0.0
-16.2429,145.8694,299.37,299.6,4.0,8.0,0.06,94.36206518579569,341.97,0.0
-16.2429,145.8694,299.37,299.6,4.0,8.0,0.06,94.36206518579569,341.97,0.0
-16.2429,145.8694,300.63,299.6,5.0,7.0,-1.1,94.36206518579569,341.97,0.0
-16.2429,145.8694,300.63,299.6,5.0,7.0,-1.1,94.36206518579569,341.97,0.0
-16.2423,145.8597,299.37,299.6,5.0,8.0,0.06,95.01369496337009,341.97,0.0
-16.2423,145.8597,299.37,299.6,5.0,8.0,0.06,95.01369496337009,341.97,0.0
-16.2423,145.8597,297.67,299.6,5.0,8.0,-0.46,95.01369496337009,341.97,0.0
-16.2423,145.8597,297.67,299.6,5.0,8.0,-0.46,95.01369496337009,341.97,0.0
-16.2423,145.8597,297.46,299.6,5.0,7.0,-0.57,95.01369496337009,341.97,0.0
-16.2423,145.8597,297.46,299.6,5.0,7.0,-0.57,95.01369496337009,341.97,0.0
-16.2419,145.8622,301.19,299.6,8.0,5.0,-0.29,94.79977651178555,341.97,0.0
-16.2419,145.8622,301.19,299.6,8.0,5.0,-0.29,94.79977651178555,341.97,0.0
-16.2407,145.869,299.69,299.6,4.0,7.0,0.24,94.21021235546365,341.97,0.0
-16.2407,145.869,299.69,299.6,4.0,7.0,0.24,94.21021235546365,341.97,0.0
-16.2407,145.869,299.37,299.6,5.0,8.0,0.06,94.21021235546365,341.97,0.0
-16.2407,145.869,299.37,299.6,5.0,8.0,0.06,94.21021235546365,341.97,0.0
-16.2407,145.869,300.33,299.6,5.0,9.0,0.38,94.21021235546365,341.97,0.0
-16.2407,145.869,300.33,299.6,5.0,9.0,0.38,94.21021235546365,341.97,0.0
-16.2218,146.0117,299.26,299.71,5.0,6.0,-0.7,82.96221327940924,341.97,0.0
-16.2218,146.0117,299.26,299.71,5.0,6.0,-0.7,82.96221327940924,341.97,0.0
-16.2218,146.0117,300.12,299.71,6.0,8.0,-1.59,82.96221327940924,341.97,0.0
-16.2218,146.0117,300.12,299.71,6.0,8.0,-1.59,82.96221327940924,341.97,0.0
-16.2218,146.0117,300.12,299.71,10.0,8.0,-1.59,82.96221327940924,341.97,0.0
-16.2218,146.0117,300.12,299.71,10.0,8.0,-1.59,82.96221327940924,341.97,0.0
-16.018,145.8064,298.05,299.58,5.0,9.0,-0.5,83.32084270489524,341.97,0.0
-16.018,145.8064,298.05,299.58,5.0,9.0,-0.5,83.32084270489524,341.97,0.0
-16.0165,145.8072,299.76,299.58,5.0,7.0,0.48,83.15923016430699,341.97,0.0
-16.0165,145.8072,299.76,299.58,5.0,7.0,0.48,83.15923016430699,341.97,0.0
-16.0165,145.8072,300.89,299.58,5.0,5.0,0.51,83.15923016430699,341.97,0.0
-16.0165,145.8072,300.89,299.58,5.0,5.0,0.51,83.15923016430699,341.97,0.0
-16.0161,145.7942,299.76,299.58,6.0,8.0,-0.5,84.31222187125177,341.97,0.0
-16.0161,145.7942,299.76,299.58,6.0,8.0,-0.5,84.31222187125177,341.97,0.0
-16.006,145.8487,299.49,299.62,2.5,8.0,0.1,78.80088242356335,341.97,0.0
-16.006,145.8487,299.49,299.62,2.5,8.0,0.1,78.80088242356335,341.97,0.0
-16.006,145.8487,299.77,299.62,5.0,7.0,0.54,78.80088242356335,341.97,0.0
-16.006,145.8487,299.77,299.62,5.0,7.0,0.54,78.80088242356335,341.97,0.0
-15.9362,145.8132,300.07,299.59,7.0,7.0,0.34,78.16549411049891,341.97,0.0
-15.9362,145.8132,300.07,299.59,7.0,7.0,0.34,78.16549411049891,341.97,0.0
-15.3957,145.7642,298.39,299.57,5.0,7.0,-0.27,78.72571273627385,341.97,0.0
-15.3957,145.7642,298.39,299.57,5.0,7.0,-0.27,78.72571273627385,341.97,0.0
-15.3957,145.7642,297.91,299.57,5.0,8.0,0.17,78.72571273627385,341.97,0.0
-15.3957,145.7642,297.91,299.57,5.0,8.0,0.17,78.72571273627385,341.97,0.0
-14.9289,145.6771,298.24,299.55,5.0,9.0,0.63,83.76304629726874,14.69,0.0
-14.9289,145.6771,298.24,299.55,5.0,9.0,0.63,83.76304629726874,14.69,0.0
-14.9289,145.6771,298.72,299.55,5.0,8.0,-0.81,83.76304629726874,14.69,0.0
-14.9289,145.6771,298.72,299.55,5.0,8.0,-0.81,83.76304629726874,14.69,0.0
-12.1592,96.816,301.31,300.28,10.0,5.0,-0.79,125.02348514636323,454.53,0.0
-12.1592,96.816,301.31,300.28,10.0,5.0,-0.79,125.02348514636323,454.53,0.0
-12.1365,96.922,301.45,300.35,10.0,7.0,0.57,123.36979162332415,454.53,0.0
-12.1365,96.922,301.45,300.35,10.0,7.0,0.57,123.36979162332415,454.53,0.0
-12.135,96.905,301.4,300.34,10.0,4.0,1.27,124.1029454613115,454.53,0.0
-12.135,96.905,301.4,300.34,10.0,4.0,1.27,124.1029454613115,454.53,0.0
-12.1329,96.8317,301.4,300.3,10.0,7.0,0.41,126.37884835550079,394.54,0.0
-12.1329,96.8317,301.4,300.3,10.0,7.0,0.41,126.37884835550079,394.54,0.0
-12.1038,96.8917,300.39,300.34,10.0,6.0,0.28,127.85206335699034,454.53,0.0
-12.1038,96.8917,300.39,300.34,10.0,6.0,0.28,127.85206335699034,454.53,0.0
-11.8297,96.8174,300.19,300.42,10.0,7.0,-0.28,122.90094215452048,394.54,0.0
-11.8297,96.8174,300.19,300.42,10.0,7.0,-0.28,122.90094215452048,394.54,0.0
-11.8172,96.8167,301.52,300.42,10.0,7.0,0.97,122.94237293001396,394.54,0.0
-11.8172,96.8167,301.52,300.42,10.0,7.0,0.97,122.94237293001396,394.54,0.0
-11.8172,96.8167,301.52,300.42,10.0,4.0,1.65,122.94237293001396,394.54,0.0
-11.8172,96.8167,301.52,300.42,10.0,4.0,1.65,122.94237293001396,394.54,0.0
-10.4292,105.6672,262.15,300.73,7.0,5.0,0.17,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,7.0,5.0,0.17,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,3.5,5.0,0.17,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,3.5,5.0,0.17,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,3.5,8.0,-0.59,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,3.5,8.0,-0.59,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,8.0,10.0,-0.46,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,8.0,10.0,-0.46,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,6.5,8.0,-0.59,271.24611768755295,100.2,0.0
-10.4292,105.6672,262.15,300.73,6.5,8.0,-0.59,271.24611768755295,100.2,0.0
-10.4154,105.6851,262.15,300.73,4.0,10.0,-0.46,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,4.0,10.0,-0.46,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,10.0,9.0,-0.41,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,10.0,9.0,-0.41,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,10.5,7.0,-0.24,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,10.5,7.0,-0.24,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,5.5,7.0,-0.24,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,5.5,7.0,-0.24,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,6.0,8.0,-0.61,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,6.0,8.0,-0.61,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,11.0,8.0,-0.61,268.7716659873235,100.2,0.0
-10.4154,105.6851,262.15,300.73,11.0,8.0,-0.61,268.7716659873235,100.2,0.0
23.9472,-74.5511,300.57,299.84,7.0,3.0,-0.76,125.22903355572882,481.07,0.0
23.9472,-74.5511,300.57,299.84,7.0,3.0,-0.76,125.22903355572882,481.07,0.0
23.9472,-74.5511,300.57,299.84,6.0,6.0,-0.81,125.22903355572882,481.07,0.0
23.9472,-74.5511,300.57,299.84,6.0,6.0,-0.81,125.22903355572882,481.07,0.0
22.4493,-73.1309,299.06,300.1,13.0,6.0,-0.28,181.5811206651561,76.21,0.0
22.4493,-73.1309,299.06,300.1,13.0,6.0,-0.28,181.5811206651561,76.21,0.0
22.4875,-73.1333,299.03,300.09,13.0,10.0,0.04,178.56425869689855,76.21,0.0
22.5947,-73.6267,299.47,300.06,5.5,4.0,0.18,208.59630151870957,76.21,0.0
22.5947,-73.6267,299.47,300.06,5.5,4.0,0.18,208.59630151870957,76.21,0.0
22.5958,-73.6267,298.88,300.06,4.0,10.0,0.68,208.52521659940135,76.21,0.0
22.5958,-73.6267,298.88,300.06,4.0,10.0,0.68,208.52521659940135,76.21,0.0
22.5958,-73.6267,298.88,300.06,12.0,10.0,0.68,208.52521659940135,76.21,0.0
22.5958,-73.6267,298.88,300.06,12.0,10.0,0.68,208.52521659940135,76.21,0.0
23.635,-74.8483,299.5,299.93,8.0,11.0,-0.55,81.72513007675816,481.07,0.0
23.635,-74.8483,299.5,299.93,8.0,11.0,-0.55,81.72513007675816,481.07,0.0
23.6386,-74.8511,299.5,299.93,5.5,11.0,-0.55,81.63874990736687,481.07,0.0
23.6386,-74.8511,299.5,299.93,5.5,11.0,-0.55,81.63874990736687,481.07,0.0
24.4317,-76.6857,299.23,299.86,14.0,5.0,0.11,77.3663591019948,70.42,0.0
24.4317,-76.6857,299.23,299.86,14.0,5.0,0.11,77.3663591019948,70.42,0.0
24.4334,-76.6809,299.23,299.86,6.0,5.0,0.11,76.91491640632304,70.42,0.0
24.4334,-76.6809,299.23,299.86,6.0,5.0,0.11,76.91491640632304,70.42,0.0
24.4334,-76.6809,299.23,299.86,11.5,7.0,-0.44,76.91491640632304,70.42,0.0
24.4334,-76.6809,299.23,299.86,11.5,7.0,-0.44,76.91491640632304,70.42,0.0
24.6942,-76.2177,298.89,299.74,6.7,6.0,-0.63,31.036610591032037,70.42,0.0
24.6942,-76.2177,298.89,299.74,6.7,6.0,-0.63,31.036610591032037,70.42,0.0
24.7404,-76.2404,262.15,299.72,10.0,6.0,-0.37,26.12204343150693,70.42,0.0
24.7404,-76.2404,262.15,299.72,10.0,6.0,-0.37,26.12204343150693,70.42,0.0
24.8178,-76.3483,298.5,299.84,4.5,7.0,0.71,22.54130264757574,70.42,0.0
24.8178,-76.3483,298.5,299.84,4.5,7.0,0.71,22.54130264757574,70.42,0.0
24.8327,-76.35,299.21,299.84,8.3,6.0,-0.09,21.41541478226876,70.42,0.0
24.8327,-76.35,299.21,299.84,8.3,6.0,-0.09,21.41541478226876,70.42,0.0
25.0195,-77.5693,299.74,299.69,8.0,7.0,-0.71,15.12116293186335,432.84,0.0
25.0195,-77.5693,299.74,299.69,8.0,7.0,-0.71,15.12116293186335,432.84,0.0
25.0222,-77.5703,301.7,299.69,6.0,7.0,0.3,15.375202788172476,432.84,0.0
25.0222,-77.5703,301.7,299.69,6.0,7.0,0.3,15.375202788172476,432.84,0.0
25.0895,-77.3412,299.78,299.65,2.5,7.0,-1.42,19.432523854062843,432.84,0.0
25.0895,-77.3412,299.78,299.65,2.5,7.0,-1.42,19.432523854062843,432.84,0.0
25.093,-77.233,297.02,299.49,4.5,10.0,0.4,27.17954124380757,432.84,0.0
25.093,-77.233,297.02,299.49,4.5,10.0,0.4,27.17954124380757,432.84,0.0
25.5819,-79.298,302.55,300.22,1.5,6.0,-0.02,111.00569248662795,408.45,0.0
25.5819,-79.298,302.55,300.22,1.5,6.0,-0.02,111.00569248662795,408.45,0.0
25.6573,-79.3056,303.14,300.1,5.0,3.0,-0.06,113.7702896076956,408.45,0.0
25.6573,-79.3056,303.14,300.1,5.0,3.0,-0.06,113.7702896076956,408.45,0.0
25.6573,-79.3056,302.29,300.07,1.0,4.0,-0.64,113.7702896076956,408.45,0.0
25.6573,-79.3056,302.29,300.07,1.0,4.0,-0.64,113.7702896076956,408.45,0.0
25.6626,-79.3077,302.06,300.14,5.0,8.0,0.88,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.06,300.14,5.0,8.0,0.88,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.29,300.14,1.0,3.0,0.19,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.29,300.14,1.0,3.0,0.19,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.8,300.14,5.0,3.0,0.76,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.8,300.14,5.0,3.0,0.76,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.69,300.14,5.0,4.0,0.97,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.69,300.14,5.0,4.0,0.97,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.06,300.14,5.0,3.0,1.13,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.06,300.14,5.0,3.0,1.13,114.1361086863734,408.45,0.0
25.6626,-79.3077,301.8,300.14,5.0,6.0,-0.64,114.1361086863734,408.45,0.0
25.6626,-79.3077,301.8,300.14,5.0,6.0,-0.64,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.29,300.14,5.0,3.0,-0.1,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.29,300.14,5.0,3.0,-0.1,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.06,300.14,5.0,2.0,-1.57,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.06,300.14,5.0,2.0,-1.57,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.29,300.14,5.0,4.0,-0.13,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.29,300.14,5.0,4.0,-0.13,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.8,300.14,5.0,5.0,0.62,114.1361086863734,408.45,0.0
25.6626,-79.3077,302.8,300.14,5.0,5.0,0.62,114.1361086863734,408.45,0.0
25.6629,-79.3089,302.65,300.14,2.5,4.0,-0.33,114.26091045341778,408.45,0.0
25.6629,-79.3089,302.65,300.14,2.5,4.0,-0.33,114.26091045341778,408.45,0.0
25.6629,-79.3089,302.49,300.14,2.0,5.0,-0.12,114.26091045341778,408.45,0.0
25.6629,-79.3089,302.49,300.14,2.0,5.0,-0.12,114.26091045341778,408.45,0.0
13.055,-59.5411,301.67,300.42,10.0,5.0,0.97,143.5296293258567,376.86,0.0
13.055,-59.5411,301.67,300.42,10.0,5.0,0.97,143.5296293258567,376.86,0.0
13.055,-59.5411,301.67,300.42,11.0,7.0,-0.67,143.5296293258567,376.86,0.0
13.055,-59.5411,301.67,300.42,11.0,7.0,-0.67,143.5296293258567,376.86,0.0
13.0858,-59.6126,262.15,300.48,11.5,7.0,-0.0,148.73226873586515,376.86,0.0
13.0858,-59.6126,262.15,300.48,11.5,7.0,-0.0,148.73226873586515,376.86,0.0
13.0906,-59.6131,262.15,300.48,10.0,5.0,0.63,149.2613137688477,376.86,0.0
13.0906,-59.6131,262.15,300.48,10.0,5.0,0.63,149.2613137688477,376.86,0.0
13.0626,-59.5566,301.67,300.42,3.0,7.0,-0.67,144.73102358924535,376.86,0.0
13.0626,-59.5566,301.67,300.42,3.0,7.0,-0.67,144.73102358924535,376.86,0.0
13.2278,-59.6406,299.78,300.47,1.0,9.0,-0.07,164.76579249726015,376.86,0.0
13.2278,-59.6406,299.78,300.47,1.0,9.0,-0.07,164.76579249726015,376.86,0.0
13.2606,-59.6459,262.15,300.5,10.0,8.0,0.14,168.43811860229061,376.86,0.0
13.2606,-59.6459,262.15,300.5,10.0,8.0,0.14,168.43811860229061,376.86,0.0
13.2617,-59.645,262.15,300.5,11.0,5.0,0.22,168.531547122317,376.86,0.0
13.2617,-59.645,262.15,300.5,11.0,5.0,0.22,168.531547122317,376.86,0.0
13.2617,-59.645,262.15,300.5,11.5,5.0,0.6,168.531547122317,376.86,0.0
13.2617,-59.645,262.15,300.5,11.5,5.0,0.6,168.531547122317,376.86,0.0
16.4459,-88.1958,302.75,301.31,3.0,6.0,0.29,27.338560052463183,465.85,0.0
16.4459,-88.1958,302.75,301.31,3.0,6.0,0.29,27.338560052463183,465.85,0.0
16.5084,-87.9843,302.56,301.21,3.0,5.0,1.36,46.18285384652645,465.85,0.0
16.5084,-87.9843,302.56,301.21,3.0,5.0,1.36,46.18285384652645,465.85,0.0
16.713,-87.8661,301.82,301.11,1.5,7.0,0.79,59.94600877663799,465.85,0.0
16.713,-87.8661,301.82,301.11,1.5,7.0,0.79,59.94600877663799,465.85,0.0
16.713,-87.8661,301.82,301.11,6.7,7.0,0.79,59.94600877663799,465.85,0.0
16.713,-87.8661,301.82,301.11,6.7,7.0,0.79,59.94600877663799,465.85,0.0
16.7179,-87.8713,301.82,301.11,2.7,7.0,0.79,59.54746589964428,465.85,0.0
16.7179,-87.8713,301.82,301.11,2.7,7.0,0.79,59.54746589964428,465.85,0.0
16.7179,-87.8713,301.82,301.11,15.0,7.0,0.79,59.54746589964428,465.85,0.0
16.7179,-87.8713,301.82,301.11,15.0,7.0,0.79,59.54746589964428,465.85,0.0
16.7204,-87.8947,302.41,301.11,3.0,5.0,1.4,57.21841985431471,465.85,0.0
16.7204,-87.8947,302.41,301.11,3.0,5.0,1.4,57.21841985431471,465.85,0.0
16.7517,-87.8148,302.42,301.09,2.0,5.0,0.92,66.36123391781312,465.85,0.0
16.7517,-87.8148,302.42,301.09,2.0,5.0,0.92,66.36123391781312,465.85,0.0
16.811,-88.0819,302.63,301.14,3.0,5.0,0.41,43.51976401129978,465.85,0.0
16.811,-88.0819,302.63,301.14,3.0,5.0,0.41,43.51976401129978,465.85,0.0
17.208,-87.5479,302.28,300.98,4.0,5.0,0.73,115.42983495949005,465.85,0.0
17.208,-87.5479,302.28,300.98,4.0,5.0,0.73,115.42983495949005,465.85,0.0
17.2217,-87.6038,302.26,300.96,2.0,5.0,0.58,111.72111552620635,465.85,0.0
17.2217,-87.6038,302.26,300.96,2.0,5.0,0.58,111.72111552620635,465.85,0.0
17.344,-88.0292,302.26,301.01,3.0,5.0,1.83,94.23909247514278,465.85,0.0
17.344,-88.0292,302.26,301.01,3.0,5.0,1.83,94.23909247514278,465.85,0.0
17.6849,-88.0103,302.47,301.09,4.0,5.0,1.14,130.1090069010456,465.85,0.0
17.6849,-88.0103,302.47,301.09,4.0,5.0,1.14,130.1090069010456,465.85,0.0
17.6849,-88.0103,301.91,301.09,5.8,4.0,-0.11,130.1090069010456,465.85,0.0
17.6849,-88.0103,301.91,301.09,5.8,4.0,-0.11,130.1090069010456,465.85,0.0
17.6849,-88.0103,302.35,301.09,5.0,4.0,1.95,130.1090069010456,465.85,0.0
17.6849,-88.0103,302.35,301.09,5.0,4.0,1.95,130.1090069010456,465.85,0.0
17.7854,-87.9921,302.33,301.09,3.3,4.0,1.23,141.30933414044304,465.85,0.0
17.7854,-87.9921,302.33,301.09,3.3,4.0,1.23,141.30933414044304,465.85,0.0
17.7854,-87.9921,301.99,301.09,3.3,4.0,0.48,141.30933414044304,465.85,0.0
17.7854,-87.9921,301.99,301.09,3.3,4.0,0.48,141.30933414044304,465.85,0.0
17.7854,-87.9921,301.99,301.09,13.0,4.0,0.48,141.30933414044304,465.85,0.0
17.7854,-87.9921,301.99,301.09,13.0,4.0,0.48,141.30933414044304,465.85,0.0
17.8256,-87.9838,301.85,301.06,2.7,4.0,0.39,145.82906816929238,465.85,0.0
17.8256,-87.9838,301.85,301.06,2.7,4.0,0.39,145.82906816929238,465.85,0.0
17.8256,-87.9838,302.31,301.06,2.7,4.0,1.13,145.82906816929238,465.85,0.0
17.8256,-87.9838,302.31,301.06,2.7,4.0,1.13,145.82906816929238,465.85,0.0
17.8339,-87.9939,302.42,301.07,3.0,7.0,-0.44,146.37767377831702,465.85,0.0
17.8339,-87.9939,302.42,301.07,3.0,7.0,-0.44,146.37767377831702,465.85,0.0
17.8339,-87.9939,302.42,301.07,3.0,7.0,-1.56,146.37767377831702,465.85,0.0
17.8339,-87.9939,302.42,301.07,3.0,7.0,-1.56,146.37767377831702,465.85,0.0
17.8607,-87.9732,302.33,301.01,1.7,4.0,1.16,149.88725225355657,465.85,0.0
17.8607,-87.9732,302.33,301.01,1.7,4.0,1.16,149.88725225355657,465.85,0.0
17.8607,-87.9732,301.68,301.01,1.7,6.0,-0.34,149.88725225355657,465.85,0.0
17.8607,-87.9732,301.68,301.01,1.7,6.0,-0.34,149.88725225355657,465.85,0.0
17.8807,-87.9652,301.66,300.95,1.5,6.0,-0.09,152.26426987514972,465.85,0.0
17.8807,-87.9652,301.66,300.95,1.5,6.0,-0.09,152.26426987514972,465.85,0.0
17.8822,-87.9643,302.16,300.95,1.3,3.0,0.31,152.45246442431244,465.85,0.0
17.8822,-87.9643,302.16,300.95,1.3,3.0,0.31,152.45246442431244,465.85,0.0
17.9073,-87.9528,301.66,300.95,11.7,6.0,-0.09,155.48420241346508,465.85,0.0
17.9073,-87.9528,301.66,300.95,11.7,6.0,-0.09,155.48420241346508,465.85,0.0
17.9073,-87.9528,301.66,300.95,3.0,6.0,-0.09,155.48420241346508,465.85,0.0
17.9073,-87.9528,301.66,300.95,3.0,6.0,-0.09,155.48420241346508,465.85,0.0
17.9073,-87.9528,302.27,300.95,2.7,4.0,-0.85,155.48420241346508,465.85,0.0
17.9073,-87.9528,302.27,300.95,2.7,4.0,-0.85,155.48420241346508,465.85,0.0
17.9124,-87.9506,302.16,300.95,1.3,3.0,0.31,156.09572235843248,465.85,0.0
17.9124,-87.9506,302.16,300.95,1.3,3.0,0.31,156.09572235843248,465.85,0.0
17.9124,-87.9506,301.66,300.95,1.5,6.0,-0.09,156.09572235843248,465.85,0.0
17.9124,-87.9506,301.66,300.95,1.5,6.0,-0.09,156.09572235843248,465.85,0.0
17.9301,-87.9394,302.22,300.91,1.7,4.0,-0.33,158.33749703514277,465.85,0.0
17.9301,-87.9394,302.22,300.91,1.7,4.0,-0.33,158.33749703514277,465.85,0.0
17.9301,-87.9394,301.55,300.91,1.7,6.0,0.83,158.33749703514277,465.85,0.0
17.9301,-87.9394,301.55,300.91,1.7,6.0,0.83,158.33749703514277,465.85,0.0
17.9385,-87.9349,302.17,300.93,10.0,7.0,-0.37,159.37444764723932,465.85,0.0
17.9385,-87.9349,302.17,300.93,10.0,7.0,-0.37,159.37444764723932,465.85,0.0
17.994,-87.9047,301.43,300.85,3.3,6.0,1.43,166.24529132267392,465.85,0.0
17.994,-87.9047,301.43,300.85,3.3,6.0,1.43,166.24529132267392,465.85,0.0
18.0863,-87.8659,262.15,300.75,2.0,4.0,-0.3,177.28541035465148,465.85,0.0
18.0863,-87.8659,262.15,300.75,2.0,4.0,-0.3,177.28541035465148,465.85,0.0
18.0863,-87.8659,262.15,300.75,2.0,5.0,1.21,177.28541035465148,465.85,0.0
18.0863,-87.8659,262.15,300.75,2.0,5.0,1.21,177.28541035465148,465.85,0.0
-17.9703,-38.6718,298.8,298.91,10.0,7.0,-1.13,121.16294486300475,362.03,0.0
-17.9703,-38.6718,298.8,298.91,10.0,7.0,-1.13,121.16294486300475,362.03,0.0
-17.9703,-38.6718,299.79,298.91,9.0,5.0,1.7,121.16294486300475,362.03,0.0
-17.9703,-38.6718,299.79,298.91,9.0,5.0,1.7,121.16294486300475,362.03,0.0
-17.9627,-38.6702,298.7,298.91,10.0,8.0,0.16,120.59324120472311,362.03,0.0
-17.9627,-38.6702,298.7,298.91,10.0,8.0,0.16,120.59324120472311,362.03,0.0
-17.9627,-38.6702,299.66,298.91,13.0,6.0,0.11,120.59324120472311,362.03,0.0
-17.9627,-38.6702,299.66,298.91,13.0,6.0,0.11,120.59324120472311,362.03,0.0
-8.7667,-35.0927,262.15,300.44,3.0,5.0,0.0,153.675074156432,407.99,0.0
-8.7667,-35.0927,262.15,300.44,3.0,5.0,0.0,153.675074156432,407.99,0.0
-5.3904,-35.254,299.8,300.62,2.5,8.0,0.3,199.2591732003269,25.33,0.0
-5.3904,-35.254,299.8,300.62,2.5,8.0,0.3,199.2591732003269,25.33,0.0
-5.3881,-35.2522,299.96,300.62,2.4,9.0,0.05,199.51673217211848,25.33,0.0
-5.3881,-35.2522,299.96,300.62,2.4,9.0,0.05,199.51673217211848,25.33,0.0
-3.8435,-32.4409,262.15,300.18,19.0,7.0,0.05,91.81128919269513,399.7,0.0
-3.8435,-32.4409,262.15,300.18,19.0,7.0,0.05,91.81128919269513,399.7,0.0
-17.9813,-38.6606,299.75,298.88,11.0,5.0,1.68,122.85340079761575,362.03,0.0
-17.9813,-38.6606,299.75,298.88,11.0,5.0,1.68,122.85340079761575,362.03,0.0
-17.9774,-38.6714,299.79,298.91,6.5,5.0,1.7,121.81860195572244,362.03,0.0
